21	10,5	0,00	14,51	0,10	0,00	366,7544	33,0389	0,0003	-0,0002	0,360434697	157,7003	30,9321	0,0003	-0,0001	0,1956	77,6117	16,4563	0,0001	-0,0001	0,1059	50,8084	11,0132	0,0001	0,0000	0,07417956		5421693,059	4746533,376	7270306,369	17505082	102846799,5	239492652,2	523234271,7	1330886334		7,930946567	26541,77149	376,8134368	1,17295E-49	;	1,463E-06	1,671E-06	3,651E-03	1,516E-03	3,664E-06	1,573E-06	2,242E-58	8,813E-59	;	3,656E-03	1,519E-03	;	0,008555939	0,009130609	1,74552E-05	2,24176E-58	0,017704003	0,035969668	0,003865264	7,58964E-06	8,81342E-59	0,039842521
22	11,0	0,00	29,28	0,10	0,00	374,6817	34,5388	0,0003	-0,0002	0,375403578	164,9014	32,4051	0,0003	-0,0001	0,2038	80,6479	17,2399	0,0001	-0,0001	0,1103	53,9540	11,5376	0,0001	0,0000	0,077250642		4554331,354	4542183,09	6049915,896	14873021,88	85582980,39	201745100,2	435404393,8	1063311913		2,330472542	53560,40567	375,1752436	3,81573E-45	;	5,117E-07	5,131E-07	8,853E-03	3,601E-03	4,384E-06	1,860E-06	8,764E-54	3,589E-54	;	8,858E-03	3,604E-03	;	0,008556451	0,017983691	2,1839E-05	8,76387E-54	0,026561981	0,035970181	0,007466442	9,44929E-06	3,58862E-54	0,043446072
23	11,5	0,00	15,15	0,10	0,00	382,2047	36,0323	0,0003	-0,0002	0,390267717	172,0538	33,8781	0,0003	-0,0001	0,2120	83,5619	18,0235	0,0002	-0,0001	0,1147	57,0393	12,0620	0,0001	0,0000	0,080308958		3857048,422	4372919,745	5075676,966	12772868,63	71801256,36	171897081,2	365289714,9	861612106,7		0,672432293	27705,6032	373,3242075	5,05076E-41	;	1,743E-07	1,538E-07	5,459E-03	2,169E-03	5,199E-06	2,172E-06	1,383E-49	5,862E-50	;	5,464E-03	2,171E-03	;	0,008556625	0,023442195	2,70384E-05	1,38276E-49	0,032025859	0,035970335	0,00963554	1,16211E-05	5,86235E-50	0,045617496
24	12,0	0,00	3,25	0,09	0,00	389,3517	37,5194	0,0003	-0,0002	0,405031163	180,8724	35,3510	0,0003	-0,0001	0,2201	86,3603	18,8072	0,0002	-0,0001	0,1191	60,0585	12,5865	0,0001	0,0000	0,08335508		3290972,468	4232704,554	4290268,985	11036326,11	60690762,1	147993269	308764947,9	707443704,3		0,19139373	5946,985299	371,2944242	2,99077E-37	;	5,816E-08	4,522E-08	1,386E-03	5,389E-04	6,118E-06	2,509E-06	9,686E-46	4,228E-46	;	1,392E-03	5,414E-04	;	0,008556683	0,024828352	3,31562E-05	9,68762E-46	0,033418192	0,03597038	0,010174396	1,41299E-05	4,22816E-46	0,046158905
25	12,5	0,00	1,27	0,09	0,00	396,1485	39,0003	0,0003	-0,0002	0,419697692	189,7319	36,8240	0,0003	-0,0001	0,2282	89,0510	19,5908	0,0002	-0,0001	0,1235	62,8917	13,1109	0,0001	-0,0001	0,086389524		2827268,38	4116823,346	3651370,414	9588554,541	51652811,03	128811823,2	262784268,3	590790564		0,053941306	2321,598531	369,1173197	8,59693E-34	;	1,908E-08	1,310E-08	6,358E-04	2,421E-04	7,146E-06	2,866E-06	3,271E-42	1,455E-42	;	6,430E-04	2,450E-04	;	0,008556702	0,025464168	4,03023E-05	3,27245E-42	0,034061172	0,035970393	0,010416518	1,69955E-05	1,45558E-42	0,046403906
26	13,0	0,00	0,62	0,09	0,00	402,6186	40,4749	0,0004	-0,0002	0,434270834	198,5848	38,2969	0,0003	-0,0001	0,2363	92,0657	20,3744	0,0002	-0,0001	0,1278	65,3316	13,6354	0,0001	-0,0001	0,089412752		2444272,34	4021554,083	3127333,536	8377763,997	44239709,99	112736283,8	225070031,7	504467766,6		0,015100379	1137,231572	366,8498736	1,28769E-30	;	6,178E-09	3,755E-09	3,636E-04	1,357E-04	8,292E-06	3,254E-06	5,721E-39	2,553E-39	;	3,719E-04	1,390E-04	;	0,008556709	0,02582781	4,85946E-05	5,72457E-39	0,034433114	0,035970397	0,010552262	2,02495E-05	2,55403E-39	0,046542908
27	13,5	0,00	0,29	0,09	0,00	408,7837	41,9433	0,0004	-0,0002	0,448753893	207,3947	39,7699	0,0004	-0,0001	0,2443	96,4116	21,1581	0,0002	-0,0001	0,1322	67,7060	14,1598	0,0001	-0,0001	0,092425184		2125516,848	3943927,884	2694213,811	7361061,605	38112736,06	97377610,83	193898981,7	433949715,1		0,004209741	525,3833711	364,8047332	1,06911E-27	;	1,981E-09	1,067E-09	1,950E-04	7,137E-05	9,572E-06	3,746E-06	5,514E-36	2,464E-36	;	2,046E-04	7,512E-05	;	0,008556711	0,026022815	5,81664E-05	5,51949E-36	0,034637692	0,035970398	0,010623635	2,39958E-05	2,46623E-36	0,046618029
28	14,0	0,00	0,12	0,09	0,00	414,6634	43,4055	0,0004	-0,0002	0,46314997	216,1337	41,2429	0,0004	-0,0001	0,2523	100,7727	21,9417	0,0002	-0,0001	0,1365	70,0158	14,6842	0,0001	-0,0001	0,095427201		1858348,574	3881554,733	2333698,262	6503393,104	33012831,25	84421847,56	167953157,5	375953527,6		0,00117129	228,0499024	364,923486	5,19388E-25	;	6,303E-10	3,018E-10	9,772E-05	3,507E-05	1,105E-05	4,323E-06	3,092E-33	1,382E-33	;	1,088E-04	3,939E-05	;	0,008556711	0,026120535	6,92203E-05	3,09798E-33	0,034746467	0,035970398	0,010658701	2,83185E-05	1,38399E-33	0,046657418
29	14,5	0,00	0,05	0,10	0,00	420,2760	44,8615	0,0004	-0,0002	0,477461977	224,7805	42,7158	0,0004	-0,0001	0,2602	105,1306	22,7253	0,0002	-0,0001	0,1408	72,2622	15,2087	0,0001	-0,0001	0,098419153		1632947,405	3832494,607	2031640,374	5776311,475	28739876,93	73493966,23	146214453,4	327927531,9		0,000325837	93,6957053	376,7114721	1,54853E-22	;	1,995E-10	8,502E-11	4,612E-05	1,622E-05	1,311E-05	5,126E-06	1,059E-30	4,722E-31	;	5,923E-05	2,135E-05	;	0,008556711	0,026166653	8,2328E-05	1,06218E-30	0,034805693	0,035970398	0,010674922	3,34442E-05	4,73602E-31	0,046678764
30	15,0	0,00	0,02	0,11	0,00	425,6381	46,3115	0,0004	-0,0002	0,491692658	233,3190	44,1888	0,0004	-0,0002	0,2682	109,4711	23,5090	0,0002	-0,0001	0,1451	74,4467	15,7331	0,0001	-0,0001	0,10140136		1441621,156	3795161,012	1777010,404	5156801,694	25137844,74	64263693,49	127889073,3	287885486,9		9,07657E-05	36,67612204	435,7724464	2,95538E-20	;	6,296E-11	2,392E-11	2,064E-05	7,112E-06	1,734E-05	6,781E-06	2,311E-28	1,027E-28	;	3,797E-05	1,389E-05	;	0,008556711	0,026187293	9,96633E-05	2,32151E-28	0,034843667	0,035970398	0,010682034	4,02252E-05	1,03132E-28	0,046692657
31	15,5	0,00	0,01	0,16	0,00	430,7651	47,7553	0,0004	-0,0002	0,505844596	241,7373	45,6617	0,0004	-0,0002	0,2760	113,7826	24,2926	0,0002	-0,0001	0,1494	76,5713	16,2575	0,0001	-0,0001	0,104374117		1278292,318	3768247,94	1561134,192	4626251,178	22084028,81	56448436,44	112352749,8	254276158,7		2,535E-05	13,75627925	644,6272092	3,74819E-18	;	1,983E-11	6,727E-12	8,812E-06	2,974E-06	2,919E-05	1,142E-05	3,336E-26	1,474E-26	;	3,800E-05	1,439E-05	;	0,008556711	0,026196104	0,000128853	3,35931E-26	0,034881669	0,035970398	0,010685008	5,1645E-05	1,48438E-26	0,046707051
32	16,0	0,00	0,00	0,31	0,00	435,6712	49,1931	0,0004	-0,0002	0,519920234	250,0264	47,1347	0,0004	-0,0002	0,2839	118,0562	25,0762	0,0002	-0,0001	0,1537	78,6377	16,7820	0,0001	-0,0001	0,107337695		1138120,374	3750673,956	1377134,988	4169587,441	19481149,6	49810622,11	99110571,92	225882597,4		7,10608E-06	4,96875118	1230,321538	3,26608E-16	;	6,244E-12	1,895E-12	3,608E-06	1,192E-06	6,315E-05	2,470E-05	3,295E-24	1,446E-24	;	6,676E-05	2,589E-05	;	0,008556711	0,026199712	0,000192007	3,32898E-24	0,034948431	0,035970398	0,010686199	7,63449E-05	1,46076E-24	0,046732942
33	16,5	0,00	0,00	0,66	0,00	440,3694	50,6249	0,0005	-0,0002	0,533921875	258,1804	48,6077	0,0004	-0,0002	0,2917	122,2849	25,8599	0,0002	-0,0001	0,1579	80,6479	17,3064	0,0001	-0,0001	0,110292348		1017220,941	3741538,996	1219519,823	3774573,963	17251502,81	44152652,52	87767218,32	201745100,2		2,00108E-06	1,735944323	2573,501979	2,01455E-14	;	1,967E-12	5,348E-13	1,423E-06	4,599E-07	1,492E-04	5,829E-05	2,295E-22	9,986E-23	;	1,506E-04	5,875E-05	;	0,008556711	0,026201136	0,000341183	2,32862E-22	0,03509903	0,035970398	0,010686659	0,000134631	1,01317E-22	0,046791689
34	17,0	0,00	0,00	1,31	0,00	444,8720	52,0508	0,0005	-0,0002	0,547851704	266,1949	50,0806	0,0004	-0,0002	0,2994	126,4635	26,6435	0,0002	-0,0001	0,1622	82,6037	17,8308	0,0002	-0,0001	0,113238309		912454,8805	3740090,65	1083870,021	3431243,668	15332581,2	39337944,32	78004682,64	181102537		5,66508E-07	0,588918887	5129,072301	9,03424E-13	;	6,209E-13	1,515E-13	5,433E-07	1,716E-07	3,345E-04	1,304E-04	1,158E-20	4,988E-21	;	3,351E-04	1,306E-04	;	0,008556711	0,026201679	0,000675704	1,18145E-20	0,035434095	0,035970398	0,010686831	0,000265016	5,08978E-21	0,046922245
35	17,5	0,00	0,00	2,35	0,00	449,1901	53,4707	0,0005	-0,0002	0,561711787	274,0676	51,5536	0,0005	-0,0002	0,3072	130,5878	27,4271	0,0002	-0,0001	0,1664	84,5072	18,3553	0,0002	-0,0001	0,116175799		821268,4871	3745697,643	966607,4795	3131446,916	13673768,43	35225938,33	69565453,62	163347699,3		1,61333E-07	0,194670933	9194,375116	3,01735E-11	;	1,964E-13	4,307E-14	2,014E-07	6,217E-08	6,724E-04	2,610E-04	4,337E-19	1,847E-19	;	6,726E-04	2,611E-04	;	0,008556711	0,02620188	0,001348114	4,45556E-19	0,036106706	0,035970398	0,010686893	0,000526028	1,89809E-19	0,047183319
36	18,0	0,00	0,00	3,73	0,00	453,3341	54,8847	0,0005	-0,0002	0,575504086	282,0350	53,0265	0,0005	-0,0002	0,3149	134,6545	28,2108	0,0002	-0,0001	0,1706	86,3603	18,8797	0,0002	-0,0001	0,119105021		741571,3448	3757828,805	864816,6623	2872542,502	12233820,89	31666155,48	62239704	147993269		4,62424E-08	0,062892548	14608,84947	7,67033E-10	;	6,236E-14	1,231E-14	7,272E-08	2,189E-08	1,194E-03	4,613E-04	1,232E-17	5,183E-18	;	1,194E-03	4,614E-04	;	0,008556711	0,026201953	0,00254225	1,27694E-17	0,037300915	0,035970398	0,010686915	0,000987367	5,3727E-18	0,04764468
37	18,5	0,00	0,00	5,25	0,00	457,3138	56,2928	0,0005	-0,0002	0,589230463	290,7964	54,4995	0,0005	-0,0002	0,3225	138,6613	28,9944	0,0002	-0,0001	0,1748	88,1647	19,4042	0,0002	-0,0001	0,122026167		671642,2154	3776036,255	776107,922	2656600,263	10978934,29	28573295,47	55855454,05	134645806,4		1,33458E-08	0,019912685	20592,82584	1,51356E-08	;	1,987E-14	3,534E-15	2,566E-08	7,496E-09	1,876E-03	7,207E-04	2,710E-16	1,124E-16	;	1,876E-03	7,207E-04	;	0,008556711	0,026201979	0,004417917	2,83747E-16	0,039176608	0,035970398	0,010686922	0,001708069	1,17783E-16	0,04836539
38	19,0	0,00	0,00	6,61	0,00	461,1380	57,6951	0,0005	-0,0002	0,602892688	299,5563	55,9724	0,0005	-0,0002	0,3302	142,6067	29,7780	0,0003	-0,0001	0,1790	89,9258	19,9286	0,0002	-0,0001	0,124939418		610055,9732	3799941,885	698511,7563	2462563,793	9881247,767	25876290,8	50270961,29	123345952,3		3,87961E-09	0,00619363	25904,86204	2,3601E-07	;	6,359E-15	1,021E-15	8,867E-09	2,515E-09	2,622E-03	1,001E-03	4,695E-15	1,913E-15	;	2,622E-03	1,001E-03	;	0,008556711	0,026201988	0,007039536	4,9785E-15	0,041798235	0,035970398	0,010686925	0,002709173	2,03118E-15	0,049366496
39	19,5	0,00	0,00	7,47	0,00	464,8152	59,0916	0,0005	-0,0002	0,616492445	308,2972	57,4454	0,0005	-0,0002	0,3378	146,4896	30,5617	0,0003	-0,0001	0,1831	92,0657	20,4530	0,0002	-0,0001	0,127844944		555626,4705	3829226,399	630396,4064	2287857,893	8917678,231	23515891,74	45368790,23	112736283,8		1,13631E-09	0,001896643	29294,20353	2,95566E-06	;	2,045E-15	2,967E-16	3,009E-09	8,290E-10	3,285E-03	1,246E-03	6,515E-14	2,622E-14	;	3,285E-03	1,246E-03	;	0,008556711	0,026201991	0,010324494	7,0126E-14	0,045083197	0,035970398	0,010686926	0,003954893	2,82487E-14	0,050612217
40	20,0	0,00	0,00	7,67	0,00	468,3531	60,4824	0,0005	-0,0002	0,630031337	317,0045	58,9184	0,0005	-0,0002	0,3454	150,3096	31,3453	0,0003	-0,0001	0,1873	94,9602	20,9775	0,0002	-0,0001	0,130742904		507361,5576	3863620,392	570403,2099	2130227,182	8069005,844	21442628,33	41051159,74	102210555,4		3,35409E-10	0,000572919	30081,08261	3,01719E-05	;	6,611E-16	8,681E-17	1,004E-09	2,689E-10	3,728E-03	1,403E-03	7,350E-13	2,952E-13	;	3,728E-03	1,403E-03	;	0,008556711	0,026201992	0,014052473	8,05108E-13	0,048811176	0,035970398	0,010686926	0,005357756	3,23442E-13	0,05201508
